label,text,text_np,text_tokens,text_nostop,text_lem
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
spam,Félicitations ! Vous êtes éligible pour un prêt de 20000 €. Contactez-nous dès maintenant !,félicitations  vous êtes éligible pour un prêt de 20000 € contacteznous dès maintenant ,"['félicitations', 'vous', 'êtes', 'éligible', 'pour', 'un', 'prêt', 'de', '20000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitations', 'éligible', 'prêt', '20000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitation', 'éligible', 'prêt', '20000', 'euro', 'contacteznous', 'dès', 'maintenant']"
ham,Comment s'est passée ta journée ?,comment sest passée ta journée ,"['comment', 'sest', 'passée', 'ta', 'journée']","['comment', 'sest', 'passée', 'journée']","['comment', 'sest', 'passer', 'journée']"
spam,Gagnez un iPhone gratuit ! Cliquez ici pour participer : www.fakelink2.com,gagnez un iphone gratuit  cliquez ici pour participer  wwwfakelink2com,"['gagnez', 'un', 'iphone', 'gratuit', 'cliquez', 'ici', 'pour', 'participer', 'wwwfakelink2com']","['gagnez', 'iphone', 'gratuit', 'cliquez', 'ici', 'participer', 'wwwfakelink2com']","['gagnez', 'iphon', 'gratuit', 'cliquer', 'ici', 'participer', 'wwwfakelink2com']"
spam,Votre compte a été sélectionné pour une récompense de 1000 €. Cliquez ici pour réclamer : www.fakelink1.com,votre compte a été sélectionné pour une récompense de 1000 € cliquez ici pour réclamer  wwwfakelink1com,"['votre', 'compte', 'a', 'été', 'sélectionné', 'pour', 'une', 'récompense', 'de', '1000', '€', 'cliquez', 'ici', 'pour', 'réclamer', 'wwwfakelink1com']","['compte', 'sélectionné', 'récompense', '1000', '€', 'cliquez', 'ici', 'réclamer', 'wwwfakelink1com']","['compte', 'sélectionner', 'récompense', '1000', 'euro', 'cliquer', 'ici', 'réclamer', 'wwwfakelink1com']"
spam,Vous avez gagné 5000 € à la loterie ! Réclamez votre prix maintenant : www.fakelink2.com,vous avez gagné 5000 € à la loterie  réclamez votre prix maintenant  wwwfakelink2com,"['vous', 'avez', 'gagné', '5000', '€', 'à', 'la', 'loterie', 'réclamez', 'votre', 'prix', 'maintenant', 'wwwfakelink2com']","['gagné', '5000', '€', 'loterie', 'réclamez', 'prix', 'maintenant', 'wwwfakelink2com']","['gagner', '5000', 'euro', 'loterie', 'réclamer', 'prix', 'maintenant', 'wwwfakelink2com']"
ham,"On se voit bientôt, hâte de te retrouver !",on se voit bientôt hâte de te retrouver ,"['on', 'se', 'voit', 'bientôt', 'hâte', 'de', 'te', 'retrouver']","['voit', 'bientôt', 'hâte', 'retrouver']","['voir', 'bientôt', 'hâter', 'retrouver']"
ham,Passe une bonne journée !,passe une bonne journée ,"['passe', 'une', 'bonne', 'journée']","['passe', 'bonne', 'journée']","['passer', 'bon', 'journée']"
ham,"Le film d’hier était génial, tu devrais le voir !",le film d’hier était génial tu devrais le voir ,"['le', 'film', 'd', '’', 'hier', 'était', 'génial', 'tu', 'devrais', 'le', 'voir']","['film', '’', 'hier', 'génial', 'devrais', 'voir']","['film', '’', 'hier', 'génial', 'devrai', 'voir']"
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.,découvrez comment obtenir un prêt sans intérêt immédiatement,"['découvrez', 'comment', 'obtenir', 'un', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrez', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrir', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']"
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']"
spam,Faites fortune depuis chez vous en quelques clics !,faites fortune depuis chez vous en quelques clics ,"['faites', 'fortune', 'depuis', 'chez', 'vous', 'en', 'quelques', 'clics']","['faites', 'fortune', 'depuis', 'chez', 'quelques', 'clics']","['fait', 'fortune', 'depuis', 'chez', 'quelque', 'clic']"
ham,"Je viens d’arriver, où es-tu ?",je viens d’arriver où estu ,"['je', 'viens', 'd', '’', 'arriver', 'où', 'estu']","['viens', '’', 'arriver', 'où', 'estu']","['vien', '’', 'arriver', 'où', 'estu']"
ham,Merci encore pour hier soir !,merci encore pour hier soir ,"['merci', 'encore', 'pour', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']"
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']"
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici.",votre facture téléphonique est en attente de paiement régularisez ici,"['votre', 'facture', 'téléphonique', 'est', 'en', 'attente', 'de', 'paiement', 'régularisez', 'ici']","['facture', 'téléphonique', 'attente', 'paiement', 'régularisez', 'ici']","['factur', 'téléphonique', 'attente', 'paiement', 'régulariser', 'ici']"
ham,Peux-tu acheter du pain en rentrant ?,peuxtu acheter du pain en rentrant ,"['peuxtu', 'acheter', 'du', 'pain', 'en', 'rentrant']","['peuxtu', 'acheter', 'pain', 'rentrant']","['peuxtu', 'acheter', 'pain', 'rentrant']"
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']"
spam,Cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours.,cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours,"['cliquez', 'ici', 'pour', 'découvrir', 'une', 'méthode', 'révolutionnaire', 'pour', 'perdre', 'du', 'poids', 'en', '3', 'jours']","['cliquez', 'ici', 'découvrir', 'méthode', 'révolutionnaire', 'perdre', 'poids', '3', 'jours']","['cliquer', 'ici', 'découvrir', 'méthode', 'révolutionnaire', 'perdre', 'poids', '3', 'jour']"
ham,Passe une bonne journée !,passe une bonne journée ,"['passe', 'une', 'bonne', 'journée']","['passe', 'bonne', 'journée']","['passer', 'bon', 'journée']"
ham,Rendez-vous à 18h comme prévu ?,rendezvous à 18h comme prévu ,"['rendezvous', 'à', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévoir']"
ham,N’oublie pas notre rendez-vous chez le médecin.,n’oublie pas notre rendezvous chez le médecin,"['n', '’', 'oublie', 'pas', 'notre', 'rendezvous', 'chez', 'le', 'médecin']","['’', 'oublie', 'rendezvous', 'chez', 'médecin']","['’', 'oublier', 'rendezvou', 'chez', 'médecin']"
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.,le secret des millionnaires enfin révélé  inscrivezvous gratuitement,"['le', 'secret', 'des', 'millionnaires', 'enfin', 'révélé', 'inscrivezvous', 'gratuitement']","['secret', 'millionnaires', 'enfin', 'révélé', 'inscrivezvous', 'gratuitement']","['secret', 'millionnaire', 'enfin', 'révéler', 'inscrivezvou', 'gratuitement']"
spam,Découvrez comment doubler votre argent en investissant avec nous.,découvrez comment doubler votre argent en investissant avec nous,"['découvrez', 'comment', 'doubler', 'votre', 'argent', 'en', 'investissant', 'avec', 'nous']","['découvrez', 'comment', 'doubler', 'argent', 'investissant']","['découvrir', 'comment', 'doubler', 'argent', 'investir']"
spam,Offre spéciale ! Obtenez 10% de réduction sur votre prochain achat. Cliquez ici : www.fakelink3.com,offre spéciale  obtenez 10 de réduction sur votre prochain achat cliquez ici  wwwfakelink3com,"['offre', 'spéciale', 'obtenez', '10', 'de', 'réduction', 'sur', 'votre', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink3com']","['offre', 'spéciale', 'obtenez', '10', 'réduction', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink3com']","['offrir', 'spécial', 'obtenir', '10', 'réduction', 'prochain', 'achat', 'cliquer', 'ici', 'wwwfakelink3com']"
spam,Achetez maintenant et recevez un bonus de 100€ en cashback.,achetez maintenant et recevez un bonus de 100€ en cashback,"['achetez', 'maintenant', 'et', 'recevez', 'un', 'bonus', 'de', '100€', 'en', 'cashback']","['achetez', 'maintenant', 'recevez', 'bonus', '100€', 'cashback']","['acheter', 'maintenant', 'recevoir', 'bonus', '100', 'euro', 'cashback']"
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink1.com,gagnez un voyage gratuit  cliquez ici pour participer  wwwfakelink1com,"['gagnez', 'un', 'voyage', 'gratuit', 'cliquez', 'ici', 'pour', 'participer', 'wwwfakelink1com']","['gagnez', 'voyage', 'gratuit', 'cliquez', 'ici', 'participer', 'wwwfakelink1com']","['gagnez', 'voyage', 'gratuit', 'cliquer', 'ici', 'participer', 'wwwfakelink1com']"
ham,On peut se voir ce week-end ?,on peut se voir ce weekend ,"['on', 'peut', 'se', 'voir', 'ce', 'weekend']","['peut', 'voir', 'weekend']","['pouvoir', 'voir', 'weekend']"
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.,le secret des millionnaires enfin révélé  inscrivezvous gratuitement,"['le', 'secret', 'des', 'millionnaires', 'enfin', 'révélé', 'inscrivezvous', 'gratuitement']","['secret', 'millionnaires', 'enfin', 'révélé', 'inscrivezvous', 'gratuitement']","['secret', 'millionnaire', 'enfin', 'révéler', 'inscrivezvou', 'gratuitement']"
spam,Urgence ! Votre compte a été compromis. Cliquez ici pour vérifier : www.fakelink3.com,urgence  votre compte a été compromis cliquez ici pour vérifier  wwwfakelink3com,"['urgence', 'votre', 'compte', 'a', 'été', 'compromis', 'cliquez', 'ici', 'pour', 'vérifier', 'wwwfakelink3com']","['urgence', 'compte', 'compromis', 'cliquez', 'ici', 'vérifier', 'wwwfakelink3com']","['urgence', 'compte', 'compromettre', 'cliquer', 'ici', 'vérifier', 'wwwfakelink3com']"
ham,"Bonjour Thomas, tu veux qu'on aille prendre un café demain ?",bonjour thomas tu veux quon aille prendre un café demain ,"['bonjour', 'thomas', 'tu', 'veux', 'quon', 'aille', 'prendre', 'un', 'café', 'demain']","['bonjour', 'thomas', 'veux', 'quon', 'aille', 'prendre', 'café', 'demain']","['bonjour', 'thomas', 'veux', 'quon', 'aill', 'prendre', 'café', 'demain']"
ham,Comment s'est passée ta journée ?,comment sest passée ta journée ,"['comment', 'sest', 'passée', 'ta', 'journée']","['comment', 'sest', 'passée', 'journée']","['comment', 'sest', 'passer', 'journée']"
spam,Gagnez 500€ immédiatement en répondant à ce sondage !,gagnez 500€ immédiatement en répondant à ce sondage ,"['gagnez', '500€', 'immédiatement', 'en', 'répondant', 'à', 'ce', 'sondage']","['gagnez', '500€', 'immédiatement', 'répondant', 'sondage']","['gagnez', '500', 'euro', 'immédiatement', 'répondre', 'sondage']"
spam,Découvrez comment doubler votre argent en investissant avec nous.,découvrez comment doubler votre argent en investissant avec nous,"['découvrez', 'comment', 'doubler', 'votre', 'argent', 'en', 'investissant', 'avec', 'nous']","['découvrez', 'comment', 'doubler', 'argent', 'investissant']","['découvrir', 'comment', 'doubler', 'argent', 'investir']"
ham,"On se voit bientôt, hâte de te retrouver !",on se voit bientôt hâte de te retrouver ,"['on', 'se', 'voit', 'bientôt', 'hâte', 'de', 'te', 'retrouver']","['voit', 'bientôt', 'hâte', 'retrouver']","['voir', 'bientôt', 'hâter', 'retrouver']"
spam,Besoin d’argent rapidement ? Recevez 1000€ dès aujourd’hui !,besoin d’argent rapidement  recevez 1000€ dès aujourd’hui ,"['besoin', 'd', '’', 'argent', 'rapidement', 'recevez', '1000€', 'dès', 'aujourd', '’', 'hui']","['besoin', '’', 'argent', 'rapidement', 'recevez', '1000€', 'dès', 'aujourd', '’', 'hui']","['besoin', '’', 'arger', 'rapidement', 'recevoir', '1000', 'euro', 'dès', 'aujourd', '’', 'hui']"
ham,"Je suis en réunion, je t’appelle après.",je suis en réunion je t’appelle après,"['je', 'suis', 'en', 'réunion', 'je', 't', '’', 'appelle', 'après']","['réunion', '’', 'appelle', 'après']","['réunion', '’', 'appeler', 'après']"
spam,"Votre ordinateur est infecté, téléchargez notre antivirus gratuit !",votre ordinateur est infecté téléchargez notre antivirus gratuit ,"['votre', 'ordinateur', 'est', 'infecté', 'téléchargez', 'notre', 'antivirus', 'gratuit']","['ordinateur', 'infecté', 'téléchargez', 'antivirus', 'gratuit']","['ordinateur', 'infecté', 'télécharger', 'antiviru', 'gratuit']"
ham,Merci encore pour hier soir !,merci encore pour hier soir ,"['merci', 'encore', 'pour', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']"
ham,"On se voit bientôt, hâte de te retrouver !",on se voit bientôt hâte de te retrouver ,"['on', 'se', 'voit', 'bientôt', 'hâte', 'de', 'te', 'retrouver']","['voit', 'bientôt', 'hâte', 'retrouver']","['voir', 'bientôt', 'hâter', 'retrouver']"
ham,"Merci pour ton cadeau, j’adore !",merci pour ton cadeau j’adore ,"['merci', 'pour', 'ton', 'cadeau', 'j', '’', 'adore']","['merci', 'cadeau', '’', 'adore']","['merci', 'cadeau', '’', 'adorer']"
ham,"Je suis en vacances, c’est top ici !",je suis en vacances c’est top ici ,"['je', 'suis', 'en', 'vacances', 'c', '’', 'est', 'top', 'ici']","['vacances', '’', 'top', 'ici']","['vacance', '’', 'top', 'ici']"
ham,"J'ai adoré notre sortie d’hier, à refaire !",jai adoré notre sortie d’hier à refaire ,"['jai', 'adoré', 'notre', 'sortie', 'd', '’', 'hier', 'à', 'refaire']","['jai', 'adoré', 'sortie', '’', 'hier', 'refaire']","['jai', 'adorer', 'sortir', '’', 'hier', 'refaire']"
ham,"Le film d’hier était génial, tu devrais le voir !",le film d’hier était génial tu devrais le voir ,"['le', 'film', 'd', '’', 'hier', 'était', 'génial', 'tu', 'devrais', 'le', 'voir']","['film', '’', 'hier', 'génial', 'devrais', 'voir']","['film', '’', 'hier', 'génial', 'devrai', 'voir']"
spam,"Attention : Votre compte Facebook a été piraté, réinitialisez votre mot de passe ici.",attention  votre compte facebook a été piraté réinitialisez votre mot de passe ici,"['attention', 'votre', 'compte', 'facebook', 'a', 'été', 'piraté', 'réinitialisez', 'votre', 'mot', 'de', 'passe', 'ici']","['attention', 'compte', 'facebook', 'piraté', 'réinitialisez', 'mot', 'passe', 'ici']","['attention', 'compte', 'facebook', 'pirater', 'réinitialisez', 'mot', 'passer', 'ici']"
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.,découvrez comment obtenir un prêt sans intérêt immédiatement,"['découvrez', 'comment', 'obtenir', 'un', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrez', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']","['découvrir', 'comment', 'obtenir', 'prêt', 'sans', 'intérêt', 'immédiatement']"
ham,Félicitations pour ta promotion !,félicitations pour ta promotion ,"['félicitations', 'pour', 'ta', 'promotion']","['félicitations', 'promotion']","['félicitation', 'promotion']"
spam,Félicitations ! Vous êtes éligible pour un prêt de 5000 €. Contactez-nous dès maintenant !,félicitations  vous êtes éligible pour un prêt de 5000 € contacteznous dès maintenant ,"['félicitations', 'vous', 'êtes', 'éligible', 'pour', 'un', 'prêt', 'de', '5000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitations', 'éligible', 'prêt', '5000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitation', 'éligible', 'prêt', '5000', 'euro', 'contacteznous', 'dès', 'maintenant']"
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']"
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.,votre profil linkedin a été sélectionné pour une opportunité unique,"['votre', 'profil', 'linkedin', 'a', 'été', 'sélectionné', 'pour', 'une', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionné', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionner', 'opportunité', 'unique']"
ham,"Je suis en réunion, je t’appelle après.",je suis en réunion je t’appelle après,"['je', 'suis', 'en', 'réunion', 'je', 't', '’', 'appelle', 'après']","['réunion', '’', 'appelle', 'après']","['réunion', '’', 'appeler', 'après']"
