label,text,text_np,text_tokens,text_nostop,text_lem,length,punc%,cap%
spam,Vous avez gagné 1000 € à la loterie ! Réclamez votre prix maintenant : www.fakelink3.com,vous avez gagné 1000 € à la loterie  réclamez votre prix maintenant  wwwfakelink3com,"['vous', 'avez', 'gagné', '1000', '€', 'à', 'la', 'loterie', 'réclamez', 'votre', 'prix', 'maintenant', 'wwwfakelink3com']","['gagné', '1000', '€', 'loterie', 'réclamez', 'prix', 'maintenant', 'wwwfakelink3com']","['gagner', '1000', '€', 'loterie', 'réclamer', 'prix', 'maintenant', 'wwwfakelink3com']",0.7721518987341772,0.45,0.06278026905829598
ham,"Salut Marie, ça va ? On se voit ce soir pour le dîner ?",salut marie ça va  on se voit ce soir pour le dîner ,"['salut', 'marie', 'ça', 'va', 'on', 'se', 'voit', 'ce', 'soir', 'pour', 'le', 'dîner']","['salut', 'marie', 'ça', 'va', 'voit', 'soir', 'dîner']","['salut', 'marie', 'cela', 'aller', 'voir', 'soir', 'dîner']",0.36708860759493667,0.5916666666666666,0.26008968609865474
ham,"J'ai adoré notre sortie d’hier, à refaire !",jai adoré notre sortie d’hier à refaire ,"['jai', 'adoré', 'notre', 'sortie', 'd', '’', 'hier', 'à', 'refaire']","['jai', 'adoré', 'sortie', '’', 'hier', 'refaire']","['jai', 'adorer', 'sortir', '’', 'hier', 'refaire']",0.2911392405063291,0.6916666666666667,0.06726457399103142
ham,"On part en week-end, ça va être génial !",on part en weekend ça va être génial ,"['on', 'part', 'en', 'weekend', 'ça', 'va', 'être', 'génial']","['part', 'weekend', 'ça', 'va', 'être', 'génial']","['part', 'weekend', 'cela', 'aller', 'être', 'génial']",0.24050632911392406,0.7833333333333333,0.08071748878923768
ham,"Salut, as-tu vu le dernier film au cinéma ? C'était incroyable !",salut astu vu le dernier film au cinéma  cétait incroyable ,"['salut', 'astu', 'vu', 'le', 'dernier', 'film', 'au', 'cinéma', 'cétait', 'incroyable']","['salut', 'astu', 'vu', 'dernier', 'film', 'cinéma', 'cétait', 'incroyable']","['salut', 'astu', 'voir', 'dernier', 'film', 'cinéma', 'cétait', 'incroyable']",0.5063291139240507,0.7833333333333333,0.11210762331838567
ham,"J’ai croisé Paul aujourd’hui, il te passe le bonjour.",j’ai croisé paul aujourd’hui il te passe le bonjour,"['j', '’', 'ai', 'croisé', 'paul', 'aujourd', '’', 'hui', 'il', 'te', 'passe', 'le', 'bonjour']","['’', 'croisé', 'paul', 'aujourd', '’', 'hui', 'passe', 'bonjour']","['’', 'croiser', 'paul', 'aujourd', '’', 'hui', 'passer', 'bonjour']",0.40506329113924056,0.3666666666666666,0.1390134529147982
ham,As-tu bien reçu mon message ?,astu bien reçu mon message ,"['astu', 'bien', 'reçu', 'mon', 'message']","['astu', 'bien', 'reçu', 'message']","['astu', 'bien', 'recevoir', 'message']",0.13924050632911394,0.6916666666666667,0.13004484304932737
ham,Bonne chance pour ton entretien !,bonne chance pour ton entretien ,"['bonne', 'chance', 'pour', 'ton', 'entretien']","['bonne', 'chance', 'entretien']","['bon', 'chance', 'entretien']",0.189873417721519,0.29999999999999993,0.10313901345291479
ham,"Merci pour ton aide, c’était top !",merci pour ton aide c’était top ,"['merci', 'pour', 'ton', 'aide', 'c', '’', 'était', 'top']","['merci', 'aide', '’', 'top']","['merci', 'aide', '’', 'top']",0.189873417721519,0.5916666666666666,0.10313901345291479
ham,"On part en week-end, ça va être génial !",on part en weekend ça va être génial ,"['on', 'part', 'en', 'weekend', 'ça', 'va', 'être', 'génial']","['part', 'weekend', 'ça', 'va', 'être', 'génial']","['part', 'weekend', 'cela', 'aller', 'être', 'génial']",0.24050632911392406,0.7833333333333333,0.08071748878923768
spam,"URGENT : Votre carte SIM sera désactivée sous 24h, suivez ce lien : www.operateur-fake.com",urgent  votre carte sim sera désactivée sous 24h suivez ce lien  wwwoperateurfakecom,"['urgent', 'votre', 'carte', 'sim', 'sera', 'désactivée', 'sous', '24h', 'suivez', 'ce', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactivée', 'sous', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactiver', 'sou', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']",0.810126582278481,0.6499999999999999,0.5246636771300448
ham,"Le film d’hier était génial, tu devrais le voir !",le film d’hier était génial tu devrais le voir ,"['le', 'film', 'd', '’', 'hier', 'était', 'génial', 'tu', 'devrais', 'le', 'voir']","['film', '’', 'hier', 'génial', 'devrais', 'voir']","['film', '’', 'hier', 'génial', 'devrai', 'voir']",0.3417721518987342,0.41666666666666663,0.05381165919282512
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !",profitez d’une offre exclusive mais dépêchezvous stock limité ,"['profitez', 'd', '’', 'une', 'offre', 'exclusive', 'mais', 'dépêchezvous', 'stock', 'limité']","['profitez', '’', 'offre', 'exclusive', 'dépêchezvous', 'stock', 'limité']","['profiter', '’', 'offrir', 'exclusif', 'dépêchezvou', 'stock', 'limité']",0.569620253164557,0.575,0.017937219730941707
spam,"Un virement de 1000€ a été effectué sur votre compte, cliquez ici pour le recevoir.",un virement de 1000€ a été effectué sur votre compte cliquez ici pour le recevoir,"['un', 'virement', 'de', '1000€', 'a', 'été', 'effectué', 'sur', 'votre', 'compte', 'cliquez', 'ici', 'pour', 'le', 'recevoir']","['virement', '1000€', 'effectué', 'compte', 'cliquez', 'ici', 'recevoir']","['virement', '1000', 'euro', 'effectuer', 'compte', 'cliquer', 'ici', 'recevoir']",0.7088607594936709,0.2416666666666667,0.004484304932735432
spam,Dernière chance de profiter de cette offre incroyable !,dernière chance de profiter de cette offre incroyable ,"['dernière', 'chance', 'de', 'profiter', 'de', 'cette', 'offre', 'incroyable']","['dernière', 'chance', 'profiter', 'cette', 'offre', 'incroyable']","['dernier', 'chance', 'profiter', 'ce', 'offre', 'incroyable']",0.430379746835443,0.175,0.03587443946188341
ham,"Bonjour Emma, tu veux qu'on aille prendre un café demain ?",bonjour emma tu veux quon aille prendre un café demain ,"['bonjour', 'emma', 'tu', 'veux', 'quon', 'aille', 'prendre', 'un', 'café', 'demain']","['bonjour', 'emma', 'veux', 'quon', 'aille', 'prendre', 'café', 'demain']","['bonjour', 'emma', 'veux', 'quon', 'aill', 'prendre', 'café', 'demain']",0.44303797468354433,0.5166666666666666,0.13004484304932737
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']",0.6329113924050633,0.13333333333333333,0.013452914798206282
ham,On se retrouve au café à 15h ?,on se retrouve au café à 15h ,"['on', 'se', 'retrouve', 'au', 'café', 'à', '15h']","['retrouve', 'café', '15h']","['retrouver', 'café', '15h']",0.12658227848101267,0.3583333333333333,0.13452914798206278
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com",offre spéciale  70 de réduction sur tous nos produits cliquez ici  wwwpromofakecom,"['offre', 'spéciale', '70', 'de', 'réduction', 'sur', 'tous', 'nos', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offre', 'spéciale', '70', 'réduction', 'tous', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offrir', 'spécial', '70', 'réduction', 'tout', 'produit', 'cliquer', 'ici', 'wwwpromofakecom']",0.7974683544303798,0.7666666666666666,0.0
spam,Cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours.,cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours,"['cliquez', 'ici', 'pour', 'découvrir', 'une', 'méthode', 'révolutionnaire', 'pour', 'perdre', 'du', 'poids', 'en', '3', 'jours']","['cliquez', 'ici', 'découvrir', 'méthode', 'révolutionnaire', 'perdre', 'poids', '3', 'jours']","['cliquer', 'ici', 'découvrir', 'méthode', 'révolutionnaire', 'perdre', 'poids', '3', 'jour']",0.7721518987341772,0.11666666666666667,0.004484304932735432
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']",0.6329113924050633,0.13333333333333333,0.013452914798206282
spam,Offre spéciale ! Obtenez 20% de réduction sur votre prochain achat. Cliquez ici : www.fakelink2.com,offre spéciale  obtenez 20 de réduction sur votre prochain achat cliquez ici  wwwfakelink2com,"['offre', 'spéciale', 'obtenez', '20', 'de', 'réduction', 'sur', 'votre', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink2com']","['offre', 'spéciale', 'obtenez', '20', 'réduction', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink2com']","['offrir', 'spécial', 'obtenir', '20', 'réduction', 'prochain', 'achat', 'cliquer', 'ici', 'wwwfakelink2com']",0.9113924050632911,0.5916666666666666,0.09865470852017941
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com",vous avez un colis en attente confirmez vos informations ici  wwwlivraisonfakecom,"['vous', 'avez', 'un', 'colis', 'en', 'attente', 'confirmez', 'vos', 'informations', 'ici', 'wwwlivraisonfakecom']","['colis', 'attente', 'confirmez', 'informations', 'ici', 'wwwlivraisonfakecom']","['colis', 'attente', 'confirmer', 'information', 'ici', 'wwwlivraisonfakecom']",0.7848101265822784,0.5583333333333333,0.0
ham,"J'ai adoré notre sortie d’hier, à refaire !",jai adoré notre sortie d’hier à refaire ,"['jai', 'adoré', 'notre', 'sortie', 'd', '’', 'hier', 'à', 'refaire']","['jai', 'adoré', 'sortie', '’', 'hier', 'refaire']","['jai', 'adorer', 'sortir', '’', 'hier', 'refaire']",0.2911392405063291,0.6916666666666667,0.06726457399103142
spam,Téléchargez cette application et recevez un bon d’achat de 50€.,téléchargez cette application et recevez un bon d’achat de 50€,"['téléchargez', 'cette', 'application', 'et', 'recevez', 'un', 'bon', 'd', '’', 'achat', 'de', '50€']","['téléchargez', 'cette', 'application', 'recevez', 'bon', '’', 'achat', '50€']","['télécharger', 'ce', 'application', 'recevoir', 'bon', '’', 'achat', '50', 'euro']",0.5189873417721519,0.15833333333333333,0.026905829596412557
ham,Repose-toi bien et prends soin de toi !,reposetoi bien et prends soin de toi ,"['reposetoi', 'bien', 'et', 'prends', 'soin', 'de', 'toi']","['reposetoi', 'bien', 'prends', 'soin']","['reposetoi', 'bien', 'prend', 'soin']",0.24050632911392406,0.5166666666666666,0.08071748878923768
ham,Rendez-vous à 18h comme prévu ?,rendezvous à 18h comme prévu ,"['rendezvous', 'à', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévoir']",0.16455696202531644,0.6416666666666666,0.11210762331838567
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']",0.3037974683544304,0.45,0.06278026905829598
ham,N’oublie pas notre rendez-vous chez le médecin.,n’oublie pas notre rendezvous chez le médecin,"['n', '’', 'oublie', 'pas', 'notre', 'rendezvous', 'chez', 'le', 'médecin']","['’', 'oublie', 'rendezvous', 'chez', 'médecin']","['’', 'oublier', 'rendezvou', 'chez', 'médecin']",0.35443037974683544,0.4083333333333333,0.04932735426008968
ham,Je passe te voir cet après-midi.,je passe te voir cet aprèsmidi,"['je', 'passe', 'te', 'voir', 'cet', 'aprèsmidi']","['passe', 'voir', 'cet', 'aprèsmidi']","['passer', 'voir', 'ce', 'aprèsmidi']",0.17721518987341772,0.6166666666666666,0.10762331838565023
ham,N’oublie pas notre réunion demain matin à 9h.,n’oublie pas notre réunion demain matin à 9h,"['n', '’', 'oublie', 'pas', 'notre', 'réunion', 'demain', 'matin', 'à', '9h']","['’', 'oublie', 'réunion', 'demain', 'matin', '9h']","['’', 'oublier', 'réunion', 'demain', 'matin', '9h']",0.31645569620253167,0.21666666666666667,0.05829596412556055
ham,Tu viens au sport ce soir ?,tu viens au sport ce soir ,"['tu', 'viens', 'au', 'sport', 'ce', 'soir']","['viens', 'sport', 'soir']","['vien', 'sport', 'soir']",0.10126582278481011,0.39999999999999997,0.15695067264573992
spam,Vous venez de gagner une carte cadeau Amazon de 500€ !,vous venez de gagner une carte cadeau amazon de 500€ ,"['vous', 'venez', 'de', 'gagner', 'une', 'carte', 'cadeau', 'amazon', 'de', '500€']","['venez', 'gagner', 'carte', 'cadeau', 'amazon', '500€']","['venir', 'gagner', 'carte', 'cadeau', 'amazon', '500', 'euro']",0.3924050632911392,0.19166666666666665,0.14349775784753366
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']",0.3037974683544304,0.45,0.06278026905829598
ham,"Merci pour ton cadeau, j’adore !",merci pour ton cadeau j’adore ,"['merci', 'pour', 'ton', 'cadeau', 'j', '’', 'adore']","['merci', 'cadeau', '’', 'adore']","['merci', 'cadeau', '’', 'adorer']",0.17721518987341772,0.6166666666666666,0.10762331838565023
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.,votre profil linkedin a été sélectionné pour une opportunité unique,"['votre', 'profil', 'linkedin', 'a', 'été', 'sélectionné', 'pour', 'une', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionné', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionner', 'opportunité', 'unique']",0.5822784810126582,0.14166666666666666,0.17040358744394618
spam,Découvrez comment doubler votre argent en investissant avec nous.,découvrez comment doubler votre argent en investissant avec nous,"['découvrez', 'comment', 'doubler', 'votre', 'argent', 'en', 'investissant', 'avec', 'nous']","['découvrez', 'comment', 'doubler', 'argent', 'investissant']","['découvrir', 'comment', 'doubler', 'argent', 'investir']",0.5569620253164557,0.14999999999999997,0.02242152466367712
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !,essayez notre programme minceur gratuitement pendant 30 jours ,"['essayez', 'notre', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayez', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayer', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jour']",0.5316455696202531,0.14999999999999997,0.9999999999999999
spam,"N'attendez plus, votre chance de devenir riche est ici.",nattendez plus votre chance de devenir riche est ici,"['nattendez', 'plus', 'votre', 'chance', 'de', 'devenir', 'riche', 'est', 'ici']","['nattendez', 'plus', 'chance', 'devenir', 'riche', 'ici']","['nattendez', 'plus', 'chance', 'devenir', 'riche', 'ici']",0.430379746835443,0.5333333333333333,0.03587443946188341
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !,essayez notre programme minceur gratuitement pendant 30 jours ,"['essayez', 'notre', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayez', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayer', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jour']",0.5316455696202531,0.14999999999999997,0.9999999999999999
spam,Gagnez 500€ immédiatement en répondant à ce sondage !,gagnez 500€ immédiatement en répondant à ce sondage ,"['gagnez', '500€', 'immédiatement', 'en', 'répondant', 'à', 'ce', 'sondage']","['gagnez', '500€', 'immédiatement', 'répondant', 'sondage']","['gagnez', '500', 'euro', 'immédiatement', 'répondre', 'sondage']",0.40506329113924056,0.1833333333333333,0.04035874439461882
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']",0.4177215189873418,0.1833333333333333,0.04035874439461882
ham,J’ai une super nouvelle à t’annoncer !,j’ai une super nouvelle à t’annoncer ,"['j', '’', 'ai', 'une', 'super', 'nouvelle', 'à', 't', '’', 'annoncer']","['’', 'super', 'nouvelle', '’', 'annoncer']","['’', 'super', 'nouveau', '’', 'annoncer']",0.24050632911392406,0.2583333333333333,0.08071748878923768
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com",votre abonnement netflix a expiré mettez à jour vos informations ici  wwwfakenetflixcom,"['votre', 'abonnement', 'netflix', 'a', 'expiré', 'mettez', 'à', 'jour', 'vos', 'informations', 'ici', 'wwwfakenetflixcom']","['abonnement', 'netflix', 'expiré', 'mettez', 'jour', 'informations', 'ici', 'wwwfakenetflixcom']","['abonnemer', 'netflix', 'expirer', 'mettre', 'jour', 'information', 'ici', 'wwwfakenetflixcom']",0.8481012658227849,0.5166666666666666,0.05381165919282512
