label,text,text_np,text_tokens,text_nostop,text_lem
spam,اربح iPhone مجاني! انقر هنا للمشاركة: www.رابط-وهمي3.com,اربح iphone مجاني انقر هنا للمشاركة wwwرابطوهمي3com,"['اربح', 'iphone', 'مجاني', 'انقر', 'هنا', 'للمشاركة', 'wwwرابطوهمي3com']","['اربح', 'iphone', 'مجاني', 'انقر', 'للمشاركة', 'wwwرابطوهمي3com']",اربح iphone مَجَّانِيّ أَنقَر لِ مُشَارَكَة wwwرابطوهمي 3co m
spam,احصل على استرداد نقدي بقيمة 100 يورو على مشترياتك القادمة!,احصل على استرداد نقدي بقيمة 100 يورو على مشترياتك القادمة,"['احصل', 'على', 'استرداد', 'نقدي', 'بقيمة', '100', 'يورو', 'على', 'مشترياتك', 'القادمة']","['احصل', 'استرداد', 'نقدي', 'بقيمة', '100', 'مشترياتك', 'القادمة']",حَصل اِستِردَاد نَقدِيّ بِ قِيمَة 100 مُشتَرَى هُوَ قَادِم
spam,اربح iPhone مجاني! انقر هنا للمشاركة: www.رابط-وهمي3.com,اربح iphone مجاني انقر هنا للمشاركة wwwرابطوهمي3com,"['اربح', 'iphone', 'مجاني', 'انقر', 'هنا', 'للمشاركة', 'wwwرابطوهمي3com']","['اربح', 'iphone', 'مجاني', 'انقر', 'للمشاركة', 'wwwرابطوهمي3com']",اربح iphone مَجَّانِيّ أَنقَر لِ مُشَارَكَة wwwرابطوهمي 3co m
ham,كن حذرًا عند عودتك الليلة.,كن حذرًا عند عودتك الليلة,"['كن', 'حذرًا', 'عند', 'عودتك', 'الليلة']","['حذرًا', 'عودتك', 'الليلة']",حِذر عَودَة هُوَ لَيلَة
spam,اشترِ منتجًا واحدًا واحصل على 3 مجانًا!,اشترِ منتجًا واحدًا واحصل على 3 مجانًا,"['اشترِ', 'منتجًا', 'واحدًا', 'واحصل', 'على', '3', 'مجانًا']","['اشترِ', 'منتجًا', 'واحدًا', 'واحصل', '3', 'مجانًا']",اِشتَرَى مُنتَج وَاحِد وَ حَصَل 3 مَجَّان
ham,شكرًا على الهدية، لقد أعجبتني كثيرًا!,شكرًا على الهدية، لقد أعجبتني كثيرًا,"['شكرًا', 'على', 'الهدية،', 'لقد', 'أعجبتني', 'كثيرًا']","['شكرًا', 'الهدية،', 'لقد', 'أعجبتني', 'كثيرًا']",شُكر هَدِيَّة ، لقد أعجبتني كَثِير
ham,هل يمكننا الالتقاء في نهاية الأسبوع؟,هل يمكننا الالتقاء في نهاية الأسبوع,"['هل', 'يمكننا', 'الالتقاء', 'في', 'نهاية', 'الأسبوع']","['يمكننا', 'الالتقاء', 'نهاية', 'الأسبوع']",أَمكَن هُوَ اِلتِقَاء نِهَايَة أُسبُوع
ham,هل يمكننا الالتقاء في نهاية الأسبوع؟,هل يمكننا الالتقاء في نهاية الأسبوع,"['هل', 'يمكننا', 'الالتقاء', 'في', 'نهاية', 'الأسبوع']","['يمكننا', 'الالتقاء', 'نهاية', 'الأسبوع']",أَمكَن هُوَ اِلتِقَاء نِهَايَة أُسبُوع
spam,عرض حصري! احصل على قرض بقيمة 1000 دولار بدون رسوم. انقر هنا: www.رابط-وهمي3.com,عرض حصري احصل على قرض بقيمة 1000 دولار بدون رسوم انقر هنا wwwرابطوهمي3com,"['عرض', 'حصري', 'احصل', 'على', 'قرض', 'بقيمة', '1000', 'دولار', 'بدون', 'رسوم', 'انقر', 'هنا', 'wwwرابطوهمي3com']","['عرض', 'حصري', 'احصل', 'قرض', 'بقيمة', '1000', 'بدون', 'رسوم', 'انقر', 'wwwرابطوهمي3com']",عَرض حِصرِيّ حَصل قَرض بِ قِيمَة 1000 بدون رَسم انقر wwwرابطوهمي 3co m
spam,يجب تأكيد حسابك فورًا لتجنب حذفه.,يجب تأكيد حسابك فورًا لتجنب حذفه,"['يجب', 'تأكيد', 'حسابك', 'فورًا', 'لتجنب', 'حذفه']","['يجب', 'تأكيد', 'حسابك', 'فورًا', 'لتجنب', 'حذفه']",وَجَب تَأكِيد حَسَّابَك فَور لِ تَجَنُّب هُوَ
ham,سأمر لرؤيتك هذا المساء.,سأمر لرؤيتك هذا المساء,"['سأمر', 'لرؤيتك', 'هذا', 'المساء']","['سأمر', 'لرؤيتك', 'المساء']",سَأمَر لِ رُؤيَة هُوَ مَسَاء
ham,مبروك على الترقية!,مبروك على الترقية,"['مبروك', 'على', 'الترقية']","['مبروك', 'الترقية']",مَبرُوك تَرقِيَة
ham,الطقس جميل اليوم، هل نخرج؟,الطقس جميل اليوم، هل نخرج,"['الطقس', 'جميل', 'اليوم،', 'هل', 'نخرج']","['الطقس', 'جميل', 'اليوم،', 'نخرج']",طَقس جَمِيل يَوم ، نخرج
spam,اربح iPhone مجاني! انقر هنا للمشاركة: www.رابط-وهمي1.com,اربح iphone مجاني انقر هنا للمشاركة wwwرابطوهمي1com,"['اربح', 'iphone', 'مجاني', 'انقر', 'هنا', 'للمشاركة', 'wwwرابطوهمي1com']","['اربح', 'iphone', 'مجاني', 'انقر', 'للمشاركة', 'wwwرابطوهمي1com']",اربح iphone مَجَّانِيّ أَنقَر لِ مُشَارَكَة wwwرابطوهمي 1co m
spam,انقر هنا لاكتشاف طريقة مذهلة لفقدان الوزن في 3 أيام.,انقر هنا لاكتشاف طريقة مذهلة لفقدان الوزن في 3 أيام,"['انقر', 'هنا', 'لاكتشاف', 'طريقة', 'مذهلة', 'لفقدان', 'الوزن', 'في', '3', 'أيام']","['انقر', 'لاكتشاف', 'طريقة', 'مذهلة', 'لفقدان', 'الوزن', '3', 'أيام']",أَنقَر لِ اِكتِشَاف طَرِيقَة مُذَهَّل لِ فِقدَان وَزن 3 يَوم
ham,أنا في إجازة، والأجواء رائعة هنا!,أنا في إجازة، والأجواء رائعة هنا,"['أنا', 'في', 'إجازة،', 'والأجواء', 'رائعة', 'هنا']","['إجازة،', 'والأجواء', 'رائعة']",إِجَازَة ، وَ جَوّ رَائِع
spam,جرب برنامجنا للتخسيس مجانًا لمدة 30 يومًا!,جرب برنامجنا للتخسيس مجانًا لمدة 30 يومًا,"['جرب', 'برنامجنا', 'للتخسيس', 'مجانًا', 'لمدة', '30', 'يومًا']","['جرب', 'برنامجنا', 'للتخسيس', 'مجانًا', 'لمدة', '30', 'يومًا']",جَرَّب برنامجنا لِ تَخسِيس مَجَان لِ مُدَّة 30 يَوم
spam,بقيت ساعات قليلة فقط للاستفادة من هذا العرض الرائع!,بقيت ساعات قليلة فقط للاستفادة من هذا العرض الرائع,"['بقيت', 'ساعات', 'قليلة', 'فقط', 'للاستفادة', 'من', 'هذا', 'العرض', 'الرائع']","['بقيت', 'ساعات', 'قليلة', 'فقط', 'للاستفادة', 'العرض', 'الرائع']",بَقِي سَاعَة قَلِيل فَقَط لِ اِستِفَادَة عَرض رَائِع
ham,شكرًا لك مرة أخرى على الأمس!,شكرًا لك مرة أخرى على الأمس,"['شكرًا', 'لك', 'مرة', 'أخرى', 'على', 'الأمس']","['شكرًا', 'مرة', 'أخرى', 'الأمس']",شُكر مَرَّة آخَر أَمس
spam,اشترِ الآن واحصل على مكافأة نقدية بقيمة 100 يورو.,اشترِ الآن واحصل على مكافأة نقدية بقيمة 100 يورو,"['اشترِ', 'الآن', 'واحصل', 'على', 'مكافأة', 'نقدية', 'بقيمة', '100', 'يورو']","['اشترِ', 'واحصل', 'مكافأة', 'نقدية', 'بقيمة', '100']",اِشتَرَى وَ حَصَل مُكَافَأَة نقدية بِ قِيمَة 100
spam,أول 10 مشتركين سيحصلون على هدية خاصة!,أول 10 مشتركين سيحصلون على هدية خاصة,"['أول', '10', 'مشتركين', 'سيحصلون', 'على', 'هدية', 'خاصة']","['10', 'مشتركين', 'سيحصلون', 'هدية']",10 مُشتَرِك سَ حَصَل هَدِيَّة
ham,لدي فكرة رائعة أريد مشاركتها معك.,لدي فكرة رائعة أريد مشاركتها معك,"['لدي', 'فكرة', 'رائعة', 'أريد', 'مشاركتها', 'معك']","['لدي', 'فكرة', 'رائعة', 'أريد', 'مشاركتها', 'معك']",لَدَى فِكرَة رَائِع أَرَاد مُشَارَكَة هُوَ مَعك
spam,لقد تم اختيارك للحصول على ميراث بقيمة 1000 دولار. اتصل بنا الآن!,لقد تم اختيارك للحصول على ميراث بقيمة 1000 دولار اتصل بنا الآن,"['لقد', 'تم', 'اختيارك', 'للحصول', 'على', 'ميراث', 'بقيمة', '1000', 'دولار', 'اتصل', 'بنا', 'الآن']","['لقد', 'تم', 'اختيارك', 'للحصول', 'ميراث', 'بقيمة', '1000', 'اتصل']",لقد تَمّ اِختِيَارك لِ حُصُول مِيرَاث بِ قِيمَة 1000 اِتَّصَل
spam,عاجل! تم اختراق حسابك. انقر هنا للتحقق: www.رابط-وهمي1.com,عاجل تم اختراق حسابك انقر هنا للتحقق wwwرابطوهمي1com,"['عاجل', 'تم', 'اختراق', 'حسابك', 'انقر', 'هنا', 'للتحقق', 'wwwرابطوهمي1com']","['عاجل', 'تم', 'اختراق', 'حسابك', 'انقر', 'للتحقق', 'wwwرابطوهمي1com']",عَاجِل تَمّ اِختِرَاق حَسَّابَك أَنقَر لِ تَحَقُّق wwwرابطوهمي 1co m
spam,استفد من هذا العرض الحصري، ولكن سارع، الكمية محدودة!,استفد من هذا العرض الحصري، ولكن سارع، الكمية محدودة,"['استفد', 'من', 'هذا', 'العرض', 'الحصري،', 'ولكن', 'سارع،', 'الكمية', 'محدودة']","['استفد', 'العرض', 'الحصري،', 'سارع،', 'الكمية', 'محدودة']",اِستَفَدّ عَرض حَصرِيّ ، سَارَع ، كَمِّيَّة مَحدُود
ham,هل يمكننا الالتقاء في نهاية الأسبوع؟,هل يمكننا الالتقاء في نهاية الأسبوع,"['هل', 'يمكننا', 'الالتقاء', 'في', 'نهاية', 'الأسبوع']","['يمكننا', 'الالتقاء', 'نهاية', 'الأسبوع']",أَمكَن هُوَ اِلتِقَاء نِهَايَة أُسبُوع
spam,لقد كنت الفائز المحظوظ لهذا اليوم!,لقد كنت الفائز المحظوظ لهذا اليوم,"['لقد', 'كنت', 'الفائز', 'المحظوظ', 'لهذا', 'اليوم']","['لقد', 'كنت', 'الفائز', 'المحظوظ', 'لهذا', 'اليوم']",لقد كَان فَائِز مَحظُوظ لِ هٰذَا يَوم
ham,مرحبًا! هل انتهيت من عملك؟ هل نلتقي في المقهى؟,مرحبًا هل انتهيت من عملك هل نلتقي في المقهى,"['مرحبًا', 'هل', 'انتهيت', 'من', 'عملك', 'هل', 'نلتقي', 'في', 'المقهى']","['مرحبًا', 'انتهيت', 'عملك', 'نلتقي', 'المقهى']",مُرَحَّب اِنتَهَى عملك نلتقي مَقهَى
spam,قم بتنزيل هذا التطبيق واحصل على مكافأة فورية!,قم بتنزيل هذا التطبيق واحصل على مكافأة فورية,"['قم', 'بتنزيل', 'هذا', 'التطبيق', 'واحصل', 'على', 'مكافأة', 'فورية']","['قم', 'بتنزيل', 'التطبيق', 'واحصل', 'مكافأة', 'فورية']",قَام بِ تَنزِيل تَطبِيق وَ حَصَل مُكَافَأَة فَورِيّ
ham,مرحبًا أحمد، هل ستأتي إلى الحفلة هذا الأسبوع؟,مرحبًا أحمد، هل ستأتي إلى الحفلة هذا الأسبوع,"['مرحبًا', 'أحمد،', 'هل', 'ستأتي', 'إلى', 'الحفلة', 'هذا', 'الأسبوع']","['مرحبًا', 'أحمد،', 'ستأتي', 'الحفلة', 'الأسبوع']",مَرحَبًا أحمد ، سَ أَتَى حَفلَة أُسبُوع
ham,سنذهب في عطلة نهاية الأسبوع، سيكون الأمر ممتعًا!,سنذهب في عطلة نهاية الأسبوع، سيكون الأمر ممتعًا,"['سنذهب', 'في', 'عطلة', 'نهاية', 'الأسبوع،', 'سيكون', 'الأمر', 'ممتعًا']","['سنذهب', 'عطلة', 'نهاية', 'الأسبوع،', 'سيكون', 'الأمر', 'ممتعًا']",سَ ذَهَب عُطلَة نِهَايَة أُسبُوع ، سَ كَان أَمر مُمتَع
spam,لديك رسالة صوتية غير مقروءة، استمع إليها هنا.,لديك رسالة صوتية غير مقروءة، استمع إليها هنا,"['لديك', 'رسالة', 'صوتية', 'غير', 'مقروءة،', 'استمع', 'إليها', 'هنا']","['لديك', 'رسالة', 'صوتية', 'مقروءة،', 'استمع', 'إليها']",لَدِيك رِسَالَة صَوتِيّ مقروءة ، اِستَمَع إِلَى هُوَ
ham,أنا عالق في زحمة المرور...,أنا عالق في زحمة المرور,"['أنا', 'عالق', 'في', 'زحمة', 'المرور']","['عالق', 'زحمة', 'المرور']",عَالِق زَحمَة مُرُور
ham,هل ستأتي هذا المساء؟,هل ستأتي هذا المساء,"['هل', 'ستأتي', 'هذا', 'المساء']","['ستأتي', 'المساء']",سَ أَتَى مَسَاء
ham,أنا في إجازة، والأجواء رائعة هنا!,أنا في إجازة، والأجواء رائعة هنا,"['أنا', 'في', 'إجازة،', 'والأجواء', 'رائعة', 'هنا']","['إجازة،', 'والأجواء', 'رائعة']",إِجَازَة ، وَ جَوّ رَائِع
ham,هل رأيت رسالتي الأخيرة؟,هل رأيت رسالتي الأخيرة,"['هل', 'رأيت', 'رسالتي', 'الأخيرة']","['رأيت', 'رسالتي', 'الأخيرة']",رَأَى رَسالَة أَخِير
ham,لا تنسَ اجتماعنا غدًا في الساعة 9 صباحًا.,لا تنسَ اجتماعنا غدًا في الساعة 9 صباحًا,"['لا', 'تنسَ', 'اجتماعنا', 'غدًا', 'في', 'الساعة', '9', 'صباحًا']","['تنسَ', 'اجتماعنا', 'غدًا', 'الساعة', '9', 'صباحًا']",نَسََّ اِجتِمَاع هُوَ غَد سَاعَة 9 صَبَاح
ham,هل تريد كوبًا من القهوة؟,هل تريد كوبًا من القهوة,"['هل', 'تريد', 'كوبًا', 'من', 'القهوة']","['تريد', 'كوبًا', 'القهوة']",أَرَاد كَوب قَهوَة
ham,هل يمكنك شراء الخبز وأنت في طريقك؟,هل يمكنك شراء الخبز وأنت في طريقك,"['هل', 'يمكنك', 'شراء', 'الخبز', 'وأنت', 'في', 'طريقك']","['يمكنك', 'شراء', 'الخبز', 'وأنت', 'طريقك']",أَمكَن هُوَ شِرَاء خُبز وَ هُوَ طريقك
spam,انتهت صلاحية اشتراكك في Netflix، قم بتحديث معلوماتك هنا: www.fake-netflix.com,انتهت صلاحية اشتراكك في netflix، قم بتحديث معلوماتك هنا wwwfakenetflixcom,"['انتهت', 'صلاحية', 'اشتراكك', 'في', 'netflix،', 'قم', 'بتحديث', 'معلوماتك', 'هنا', 'wwwfakenetflixcom']","['انتهت', 'صلاحية', 'اشتراكك', 'netflix،', 'قم', 'بتحديث', 'معلوماتك', 'wwwfakenetflixcom']",اِنتَهَى صَلَاحِيَّة اِشتِرَاك netflix ، قَام بِ تَحدِيث مَعلُومَة هُوَ wwwfake n etflixco m
